99cd6002-f81c-4ad6-9cb0-53a92a498519;Меркурий 230 T0 A+ Суточный -- adress: 0  channel: 0;0;0;0e1b1524-e9d2-4585-a6ee-4c499bdf86e9;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;bb986590-63cb-4b9f-8f4b-1b96335c5441
7ed0d364-e790-4325-a927-9ef86a685f00;Меркурий 230 Ib Текущий -- adress: 7  channel: 2;7;2;04241d8c-6687-477b-839e-4dacad0536c9;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
6af9ddce-437a-4e07-bd70-6cf9dcc10b31;Меркурий 230 A+ Профиль Получасовой -- adress: 0  channel: 0;0;0;9ad9b931-fe2b-463d-b47f-f0a471279313;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;e78189b5-f9f9-4fdd-830e-5b98c342d7c1
66e997c0-8128-40a7-ae65-7e8993fbea61;Меркурий 230 R+ Профиль Получасовой -- adress: 2  channel: 0;2;0;475ac5ee-3ddd-4311-a0fb-d4bf531cbafd;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;e78189b5-f9f9-4fdd-830e-5b98c342d7c1
5a71b97f-6036-43b1-84df-cf77f9457f20;Пульсар16 Расход ХВС Суточный -- adress: 1  channel: 0;1;0;855aef13-ccb0-4478-ae1e-65d3681e89f6;baf23191-8b7e-410d-8053-a654c11aaf58;bb986590-63cb-4b9f-8f4b-1b96335c5441
56641ef5-9d6d-48a1-8c37-cab959b3c758;Меркурий 230 T1 A+ Текущий -- adress: 0  channel: 1;0;1;a30f5530-c027-4d8a-815b-6abfb1d81028;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
474b0809-482a-4851-9a96-4587f8c59152;Меркурий 230 Ic Текущий -- adress: 7  channel: 3;7;3;a7e2ae97-718e-4667-b9bf-5313479438fd;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
37011b85-c8af-4f6c-857d-4b93a95d31e1;Меркурий 230 T2 A+ Суточный -- adress: 0  channel: 2;0;2;6e822182-8dca-47f6-a25b-8599423f342e;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;bb986590-63cb-4b9f-8f4b-1b96335c5441
3077b3ac-fde2-4435-9e6f-17464310c090;Меркурий 230 P Текущий -- adress: 5  channel: 0;5;0;f001642c-d156-49df-b7bc-bfafcbca2e8b;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
2ebc02e6-65c6-40ab-b717-0d98d66b5701;Меркурий 230 T0 R+ Месячный -- adress: 2  channel: 0;2;0;40e69bf7-fc3f-4a90-8264-988e819a2e9f;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3b0d3f12-f92f-476d-96d3-e1d2c1a19e2f
1a3ca6ca-8866-4aad-8712-d9df003fe692;Меркурий 230 Uc Текущий -- adress: 8  channel: 3;8;3;d6296a2d-93b7-4446-b71a-d1fff77e6a9f;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
11e67353-3ba3-47c3-8667-386346c203a4;Пульсар16 Канал 1 Текущий -- adress: 2  channel: 0;2;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;baf23191-8b7e-410d-8053-a654c11aaf58;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
06e0a2f0-147f-4b00-9005-9e7941b0036a;Меркурий 230 T3 A+ Текущий -- adress: 0  channel: 3;0;3;3aa0b0ca-d62d-497d-a9d5-5d2f7e2d4c67;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
069898ea-9d74-4571-b719-e8e6f1513c12;Пульсар 10M Канал 6 Текущий -- adress: 6  channel: 0;6;0;44d47679-97a0-4444-8f30-bd30d4861789;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
1023b35b-3cbf-4519-aac3-3bf1ebae07c1;Пульсар 10M Канал 3 Текущий -- adress: 3  channel: 0;3;0;070e5074-1c09-4826-bbb7-39607ee6b6c8;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
1faeb517-bd1f-4ba0-96a5-67f00764822f;Пульсар 2M Канал 2 Текущий -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;6599be9a-1f4d-4a6e-a3d9-fb054b8d44e8;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
32dad392-ca1e-4110-8f2c-a86b02e26fb3;Пульсар 10M Канал 1 Текущий -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
3e13694b-7cb5-4417-a091-af8a7db34dc7;Пульсар 10M Канал 2 Текущий -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
eea27ade-44cd-4e66-8298-00a4a6ad915a;Пульсар 10M Канал 4 Текущий -- adress: 4  channel: 0;4;0;aef66fe2-d8de-4697-874f-d91ef48386e4;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
f897f0ca-4e35-4f0d-b345-3379668aa36f;Пульсар 10M Канал 3 Суточный -- adress: 3  channel: 0;3;0;070e5074-1c09-4826-bbb7-39607ee6b6c8;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
aa611d48-f1fe-462a-8b0a-0a7596792b69;Эльф 1.08 ElfTon Архивный -- adress: 3  channel: 0;3;0;7adc8719-8150-439d-992d-97b0d306af8d;1c5a8a80-1c51-4733-8332-4ed8d510a650;597eeb75-5d7e-4514-9255-12cc9e6cf97d
01a5419c-c701-4185-95b6-457b8c9ca2d0;Пульсар 16M Канал 4 Текущий -- adress: 4  channel: 0;4;0;aef66fe2-d8de-4697-874f-d91ef48386e4;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
1349b747-41ca-4ba8-a690-69c649129f44;Пульсар 16M Канал 10 Текущий -- adress: 10  channel: 0;10;0;02ce4681-7be0-47c9-acd4-67a6c8d439e9;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
169a79e0-da6f-4091-9fc7-ab81adc0d7e0;Пульсар 16M Канал 13 Суточный -- adress: 13  channel: 0;13;0;77c7effc-99b2-4e67-bad9-cef3f3ae47df;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
22dd3a17-a828-44e0-80d9-db075ba120ae;Пульсар 16M Канал 16 Текущий -- adress: 16  channel: 0;16;0;2e91f015-633d-4e7c-ad10-3cfd88e77aa6;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
253475ea-614d-4aad-93a8-e81e4c9028e9;Пульсар 10M Канал 10 Суточный -- adress: 10  channel: 0;10;0;02ce4681-7be0-47c9-acd4-67a6c8d439e9;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
325ec164-9428-4a57-867c-33d4eaf8cc2a;Пульсар 10M Канал 1 Суточный -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
4413bffb-1832-4900-9351-5ac3666dd8b0;Пульсар 16M Канал 13 Текущий -- adress: 13  channel: 0;13;0;77c7effc-99b2-4e67-bad9-cef3f3ae47df;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
4fd440c4-9ec5-4ab9-a073-6c4d3a174777;Пульсар 16M Канал 11 Суточный -- adress: 11  channel: 0;11;0;21449962-b377-42bf-ac23-b1f4ae148df9;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
5a6b0338-c15d-4224-a04f-a10fc73c5fc7;Пульсар 16M Канал 2 Текущий -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
6280490b-123d-4e27-bef9-19fd7dc2cf54;Пульсар 16M Канал 14 Текущий -- adress: 14  channel: 0;14;0;e0f6b50f-127d-4189-a376-3494d2afbdba;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
68270d0a-5043-4ea2-9b61-4adaa298abad;Пульсар 16M Канал 6 Текущий -- adress: 6  channel: 0;6;0;44d47679-97a0-4444-8f30-bd30d4861789;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
6ccc7efb-d9fe-4285-b343-8ed22d2d3625;Пульсар 16M Канал 6 Суточный -- adress: 6  channel: 0;6;0;44d47679-97a0-4444-8f30-bd30d4861789;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
72567365-9a40-4f97-ab25-0911585035bf;Пульсар 16M Канал 7 Суточный -- adress: 7  channel: 0;7;0;fb97edae-10f5-4772-9a4e-73e2b0ab488b;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
786ed8b8-aed1-478c-ae75-99caf1358cf0;Пульсар 10M Канал 8 Текущий -- adress: 8  channel: 0;8;0;35ff522d-0d31-41a1-a9fd-a388a5cbf266;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
8b2aa40a-cd91-4e22-b9d1-596e49e5f839;Пульсар 10M Канал 10 Текущий -- adress: 10  channel: 0;10;0;02ce4681-7be0-47c9-acd4-67a6c8d439e9;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
91bb7c43-f802-4ebd-a8fe-75f833acedeb;Пульсар 10M Канал 7 Суточный -- adress: 7  channel: 0;7;0;fb97edae-10f5-4772-9a4e-73e2b0ab488b;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
93891c5a-1c8f-4906-b7f0-961dc8ad3c9f;Пульсар 16M Канал 15 Текущий -- adress: 15  channel: 0;15;0;37595211-23ea-49de-ba78-c529df6e577f;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
96035c7c-ee7c-41f6-9723-8a75dd9ed573;Пульсар 10M Канал 9 Суточный -- adress: 9  channel: 0;9;0;af4b173b-8292-48c9-8f6a-e18061d75893;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
99ab1a30-fde8-4b81-9f9e-2f731516ce1b;Пульсар 16M Канал 11 Текущий -- adress: 11  channel: 0;11;0;21449962-b377-42bf-ac23-b1f4ae148df9;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
9b5ab67b-40aa-4536-8b7c-340a773ab31b;Пульсар 16M Канал 10 Суточный -- adress: 10  channel: 0;10;0;02ce4681-7be0-47c9-acd4-67a6c8d439e9;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
9e6e308f-abec-4b47-9b99-9cb590c55d0c;Пульсар 16M Канал 2 Суточный -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
c7f6a397-833d-4020-9d2b-38c19bec272c;Пульсар 16M Канал 12 Текущий -- adress: 12  channel: 0;12;0;9b457f63-51f9-491e-8a6f-1a9aa5ac2e62;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
cd489c4b-6e74-4c65-bfee-c0fa78a853bf;Пульсар 16M Канал 7 Текущий -- adress: 7  channel: 0;7;0;fb97edae-10f5-4772-9a4e-73e2b0ab488b;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
d82c7576-8e5e-4e93-ae10-58459b31e4a0;Пульсар 16M Канал 5 Суточный -- adress: 5  channel: 0;5;0;2fb7f1b6-dd14-4576-b66f-5bad98bea65d;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
e3f1325e-3018-40ba-b94a-ab6d6ac093e9;Пульсар 16M Канал 1 Текущий -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
e6815dd5-fbbc-480f-8b95-025d7f9a0403;Пульсар 16M Канал 3 Суточный -- adress: 3  channel: 0;3;0;070e5074-1c09-4826-bbb7-39607ee6b6c8;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
e8521cd7-2f38-4619-935d-8fe86234dbe7;Пульсар 16M Канал 9 Текущий -- adress: 9  channel: 0;9;0;af4b173b-8292-48c9-8f6a-e18061d75893;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
fcc28118-66c0-4cdf-aeba-5da1171aae48;Пульсар 2M Канал 1 Текущий -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;6599be9a-1f4d-4a6e-a3d9-fb054b8d44e8;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
f2bbf267-456e-477a-95d2-abb94c78ba43;Эльф 1.08 Энергия Текущий -- adress: 1  channel: 0;1;0;64f9b17d-d599-428d-8849-5db3d37c7b0e;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
e8c20ce7-bdb6-4ea6-8401-cee28049a7d7;Меркурий 230 T0 A+ Текущий -- adress: 0  channel: 0;0;0;0e1b1524-e9d2-4585-a6ee-4c499bdf86e9;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
dade3324-b9b0-41c8-bc76-70f617573e43;Эльф 1.08 ElfErr Текущий -- adress: 4  channel: 0;4;0;4715571a-8fd3-41a9-862b-6deeabb40c26;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
dad6e2eb-e978-46f4-b7ec-442834b04e7a;Эльф 1.08 Объем Текущий -- adress: 2  channel: 0;2;0;092c67af-25ce-41ca-85ce-cb96953c930d;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
d3c9563d-51ed-4ca7-922f-ac3731065ead;Эльф 1.08 ElfTon Текущий -- adress: 3  channel: 0;3;0;7adc8719-8150-439d-992d-97b0d306af8d;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
cecfa314-8b7b-4bdb-aadf-31444e739fae;Меркурий 230 T4 A+ Текущий -- adress: 0  channel: 4;0;4;1d1d1038-2789-4fcf-a420-8be0ba20d99a;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
c36dcc64-6d02-4957-a931-9d09f87a670d;Пульсар16 Расход ХВС Суточный -- adress: 2  channel: 0;2;0;855aef13-ccb0-4478-ae1e-65d3681e89f6;baf23191-8b7e-410d-8053-a654c11aaf58;bb986590-63cb-4b9f-8f4b-1b96335c5441
b6ceb8d6-fb7d-49c1-95fd-a0ce8303c0df;Меркурий 230 T4 A+ Месячный -- adress: 0  channel: 4;0;4;1d1d1038-2789-4fcf-a420-8be0ba20d99a;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3b0d3f12-f92f-476d-96d3-e1d2c1a19e2f
b02153a4-00c0-4800-a55a-c7f9dfbb14e7;Эльф 1.08 Объем Архивный -- adress: 2  channel: 0;2;0;092c67af-25ce-41ca-85ce-cb96953c930d;1c5a8a80-1c51-4733-8332-4ed8d510a650;597eeb75-5d7e-4514-9255-12cc9e6cf97d
af047098-bd45-4579-a60c-b75bed376bbe;Эльф 1.08 ElfErr Архивный -- adress: 4  channel: 0;4;0;4715571a-8fd3-41a9-862b-6deeabb40c26;1c5a8a80-1c51-4733-8332-4ed8d510a650;597eeb75-5d7e-4514-9255-12cc9e6cf97d
acca627e-f21a-4f8b-be7e-038f534b5d11;Эльф 1.08 Ti Текущий -- adress: 5  channel: 0;5;0;bb56b908-a67d-48f3-95c5-4c8eec379056;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
79741ba9-e8b8-4352-862e-17a9c4d928ce;Меркурий 230 T3 A+ Месячный -- adress: 0  channel: 3;0;3;3aa0b0ca-d62d-497d-a9d5-5d2f7e2d4c67;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3b0d3f12-f92f-476d-96d3-e1d2c1a19e2f
632f76fb-4dd9-4e7d-86a0-a57a27fc648a;Меркурий 230 Ub Текущий -- adress: 8  channel: 2;8;2;00b7f1f2-c8c7-482d-88c1-7d6bc0335a78;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
4c93dd55-1ec2-48c7-9865-9ceab580b7b3;Меркурий 230 T0 R+ Текущий -- adress: 2  channel: 0;2;0;40e69bf7-fc3f-4a90-8264-988e819a2e9f;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
ae439e1f-5c4b-494c-8a53-a61b85c804a0;Эльф 1.08 Энергия Архивный -- adress: 1  channel: 0;1;0;64f9b17d-d599-428d-8849-5db3d37c7b0e;1c5a8a80-1c51-4733-8332-4ed8d510a650;597eeb75-5d7e-4514-9255-12cc9e6cf97d
345a24a4-95b7-4f67-b004-716706ed2560;Меркурий 230 T0 R+ Суточный -- adress: 2  channel: 0;2;0;40e69bf7-fc3f-4a90-8264-988e819a2e9f;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;bb986590-63cb-4b9f-8f4b-1b96335c5441
2c2f7176-8b77-44f4-9678-4773e95e67ce;Пульсар 10M Канал 6 Суточный -- adress: 6  channel: 0;6;0;44d47679-97a0-4444-8f30-bd30d4861789;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
48a42afe-d9ac-4180-a733-6dd5f9d9ca80;Пульсар 16M Канал 3 Текущий -- adress: 3  channel: 0;3;0;070e5074-1c09-4826-bbb7-39607ee6b6c8;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
612d2f20-d454-4e14-910b-1fd89bbb31dd;Пульсар 16M Канал 4 Суточный -- adress: 4  channel: 0;4;0;aef66fe2-d8de-4697-874f-d91ef48386e4;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
6fc4c39c-9a43-4cb7-a066-c40fd2ca47e5;Пульсар 10M Канал 9 Текущий -- adress: 9  channel: 0;9;0;af4b173b-8292-48c9-8f6a-e18061d75893;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
85c4295e-bc6a-46ec-9866-0bf9f77c6904;Пульсар 16M Канал 5 Текущий -- adress: 5  channel: 0;5;0;2fb7f1b6-dd14-4576-b66f-5bad98bea65d;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
908e88f0-f9a0-421d-bbe7-9bafdf5d2565;Пульсар 16M Канал 16 Суточный -- adress: 16  channel: 0;16;0;2e91f015-633d-4e7c-ad10-3cfd88e77aa6;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
9203f5ed-d5da-4462-91d1-5aea42e99124;Пульсар 16M Канал 8 Суточный -- adress: 8  channel: 0;8;0;35ff522d-0d31-41a1-a9fd-a388a5cbf266;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
99a99024-65b4-44dd-99fc-6a5cf1d4aaee;Пульсар 10M Канал 2 Суточный -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
a1cb319d-ac09-466d-894b-91d90aba4239;Пульсар 2M Канал 2 Суточный -- adress: 2  channel: 0;2;0;d68113c9-0f5b-43bd-815c-2a66f304c8f6;6599be9a-1f4d-4a6e-a3d9-fb054b8d44e8;bb986590-63cb-4b9f-8f4b-1b96335c5441
b6bdfae8-4f27-4056-af79-d746b44038ee;Пульсар 10M Канал 5 Суточный -- adress: 5  channel: 0;5;0;2fb7f1b6-dd14-4576-b66f-5bad98bea65d;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
cf24b669-1c5b-4db7-936a-5f9d5c8be928;Пульсар 10M Канал 8 Суточный -- adress: 8  channel: 0;8;0;35ff522d-0d31-41a1-a9fd-a388a5cbf266;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
e4068568-d8c4-42ab-9957-7292753e2891;Пульсар 16M Канал 9 Суточный -- adress: 9  channel: 0;9;0;af4b173b-8292-48c9-8f6a-e18061d75893;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
f29062a4-ab60-4117-8f85-0cdec634c797;Пульсар 16M Канал 8 Текущий -- adress: 8  channel: 0;8;0;35ff522d-0d31-41a1-a9fd-a388a5cbf266;7cd88751-d232-410c-a0ef-6354a79112f1;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
fc4a9568-4674-4a80-b497-e4f34399acd5;Пульсар 16M Канал 1 Суточный -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
17789c36-4593-4ff2-94eb-1d0cebdb5366;Меркурий 230 T1 A+ Месячный -- adress: 0  channel: 1;0;1;a30f5530-c027-4d8a-815b-6abfb1d81028;423b33a7-2d68-47b6-b4f6-5b470aedc4f4;3b0d3f12-f92f-476d-96d3-e1d2c1a19e2f
01487323-a28f-419e-9589-2563d785ab2a;Эльф 1.08 To Текущий -- adress: 5  channel: 1;5;1;62bb153e-a48f-49c4-8628-39d0a3574aa4;1c5a8a80-1c51-4733-8332-4ed8d510a650;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
00b7f7c5-37f3-494a-8ceb-5a62f9ebf4e3;Пульсар 16M Канал 12 Суточный -- adress: 12  channel: 0;12;0;9b457f63-51f9-491e-8a6f-1a9aa5ac2e62;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
0239dffb-de88-45e5-b6f6-18bf39f92525;Пульсар 2M Канал 1 Суточный -- adress: 1  channel: 0;1;0;5df2cb38-bfb5-4d96-9df4-815e48b52682;6599be9a-1f4d-4a6e-a3d9-fb054b8d44e8;bb986590-63cb-4b9f-8f4b-1b96335c5441
034374bd-2dfb-4568-aa16-84255df33c88;Пульсар 10M Канал 4 Суточный -- adress: 4  channel: 0;4;0;aef66fe2-d8de-4697-874f-d91ef48386e4;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;bb986590-63cb-4b9f-8f4b-1b96335c5441
084aa5f4-75d5-41f6-b0d6-9f2403eacd2c;Пульсар 10M Канал 7 Текущий -- adress: 7  channel: 0;7;0;fb97edae-10f5-4772-9a4e-73e2b0ab488b;cae994a2-6ab9-4ffa-aac3-f21491a2de0b;3242af58-ba57-4d8b-83fa-284bd8f4bd9b
17e9c8fe-0d69-4466-b64e-185452c61555;Пульсар 16M Канал 14 Суточный -- adress: 14  channel: 0;14;0;e0f6b50f-127d-4189-a376-3494d2afbdba;7cd88751-d232-410c-a0ef-6354a79112f1;bb986590-63cb-4b9f-8f4b-1b96335c5441
